region,state,name,sex,age,2011,POPEST2012_CIV,POPEST2013_CIV,POPEST2014_CIV
1,34,New Jersey,1,32,55021,58947,56713,57068
1,34,New Jersey,1,33,54956,55417,59407,56953
1,34,New Jersey,1,34,54625,55267,55746,59561
1,34,New Jersey,1,35,54215,55085,55683,56162
1,34,New Jersey,1,36,56677,54546,55403,55882
1,34,New Jersey,1,37,54565,56899,54703,55593
1,34,New Jersey,1,38,55729,54929,57169,54896
1,34,New Jersey,1,39,58482,55915,55129,57328
1,34,New Jersey,1,40,62224,58492,56003,55195
1,34,New Jersey,1,41,65012,62300,58763,56139
1,34,New Jersey,1,42,62120,65023,62276,58784
1,34,New Jersey,1,43,62111,62066,64959,62262
1,34,New Jersey,1,44,62288,61924,61773,64651
1,34,New Jersey,1,45,64334,62098,61800,61578
1,34,New Jersey,1,46,67790,64279,62070,61674
1,34,New Jersey,1,47,68376,67464,64113,61830
1,34,New Jersey,1,48,68540,68454,67448,64063
1,34,New Jersey,1,49,68606,68239,68182,67087
1,34,New Jersey,1,50,68861,68141,67863,67680
1,34,New Jersey,1,51,68891,68419,67665,67209
1,34,New Jersey,1,52,66714,68419,67898,67105
1,34,New Jersey,1,53,65357,66200,68048,67380
1,34,New Jersey,1,54,64009,64698,65589,67346
1,34,New Jersey,1,55,61148,63516,64093,64891
1,34,New Jersey,1,56,60014,60493,62831,63354
1,34,New Jersey,1,57,56490,59433,59975,62094
1,34,New Jersey,1,58,53853,55708,58673,59117
1,34,New Jersey,1,59,51236,53117,55039,57786
1,34,New Jersey,1,60,49242,50623,52459,54255
1,34,New Jersey,1,61,48005,48240,49638,51370
1,34,New Jersey,1,62,45809,47170,47396,48787
1,34,New Jersey,1,63,46065,45025,46268,46515
1,34,New Jersey,1,64,48278,44948,44022,45246
1,34,New Jersey,1,65,35890,47393,43974,42946
1,34,New Jersey,1,66,34567,34934,46135,42671
1,34,New Jersey,1,67,33274,33680,34056,45016
1,34,New Jersey,1,68,34968,32363,32772,33164
1,34,New Jersey,1,69,30071,34123,31626,31928
1,34,New Jersey,1,70,26243,29195,33064,30608
1,34,New Jersey,1,71,24914,25397,28229,31988
1,34,New Jersey,1,72,23788,24088,24635,27398
1,34,New Jersey,1,73,22666,23080,23335,23911
1,34,New Jersey,1,74,21120,21914,22333,22545
1,34,New Jersey,1,75,20105,20367,21085,21468
1,34,New Jersey,1,76,19086,19327,19629,20310
1,34,New Jersey,1,77,17408,18190,18506,18740
1,34,New Jersey,1,78,17021,16650,17320,17684
1,34,New Jersey,1,79,16465,16135,15827,16443
1,34,New Jersey,1,80,15739,15464,15230,14926
1,34,New Jersey,1,81,15255,14811,14569,14335
1,34,New Jersey,1,82,13821,14213,13790,13565
1,34,New Jersey,1,83,12877,12792,13147,12763
1,34,New Jersey,1,84,11789,11784,11690,12081
1,34,New Jersey,1,85,58784,60967,62729,64138
1,34,New Jersey,1,999,4300676,4319027,4339015,4353868
1,34,New Jersey,2,0,52326,51513,51232,50935
1,34,New Jersey,2,1,51995,52715,51922,51664
1,34,New Jersey,2,2,51736,52322,53082,52261
1,34,New Jersey,2,3,53790,51861,52550,53295
1,34,New Jersey,2,4,54461,53968,52015,52673
1,34,New Jersey,2,5,53965,54538,53903,52079
1,34,New Jersey,2,6,54578,54045,54636,53951
1,34,New Jersey,2,7,55587,54689,54127,54823
1,34,New Jersey,2,8,55148,55762,54776,54265
1,34,New Jersey,2,9,55010,55250,55876,54841
1,34,New Jersey,2,10,56138,55073,55358,55928
1,34,New Jersey,2,11,57319,56131,55260,55490
1,34,New Jersey,2,12,56777,57384,56251,55427
1,34,New Jersey,2,13,57292,56873,57613,56394
1,34,New Jersey,2,14,57845,57395,56928,57697
1,34,New Jersey,2,15,58230,57966,57499,57033
1,34,New Jersey,2,16,59334,58124,58152,57790
1,34,New Jersey,2,17,60502,59292,58413,58358
1,34,New Jersey,2,18,57438,56894,55836,54882
1,34,New Jersey,2,19,52920,53423,52987,51873
1,34,New Jersey,2,20,53437,54607,55392,54830
1,34,New Jersey,2,21,54043,54949,56243,56915
1,34,New Jersey,2,22,51371,54324,55113,56340
1,34,New Jersey,2,23,52268,51844,55086,55600
1,34,New Jersey,2,24,53523,53136,52894,56194
1,34,New Jersey,2,25,54594,54213,53943,53617
1,34,New Jersey,2,26,55427,55205,55147,54360
1,34,New Jersey,2,27,54379,56204,56243,55982
1,34,New Jersey,2,28,55827,54871,56725,56696
1,34,New Jersey,2,29,56665,56296,55360,57264
1,34,New Jersey,2,30,56864,57193,56921,55997
1,34,New Jersey,2,31,58984,57197,57638,57215
1,34,New Jersey,2,32,56764,59598,57747,58028
1,34,New Jersey,2,33,56281,57181,59890,58053
1,34,New Jersey,2,34,56390,56630,57522,60337
1,34,New Jersey,2,35,55451,56761,56936,57862
1,34,New Jersey,2,36,57498,55787,57012,57103
1,34,New Jersey,2,37,56641,57670,55954,57230
1,34,New Jersey,2,38,57931,56569,57785,56064
1,34,New Jersey,2,39,60681,58048,56606,57935
1,34,New Jersey,2,40,65186,60716,58183,56776
1,34,New Jersey,2,41,67314,65396,60829,58269
1,34,New Jersey,2,42,64921,67394,65420,60843
1,34,New Jersey,2,43,64730,64866,67263,65139
1,34,New Jersey,2,44,66040,64826,64859,67163
1,34,New Jersey,2,45,67846,65910,64647,64732
1,34,New Jersey,2,46,71450,67761,65742,64525
1,34,New Jersey,2,47,72367,71280,67563,65502
1,34,New Jersey,2,48,71806,72280,71030,67334
1,34,New Jersey,2,49,70825,71436,71937,70673
1,34,New Jersey,2,50,71690,70506,71138,71657
1,34,New Jersey,2,51,71976,71292,70073,70631
1,34,New Jersey,2,52,70149,71553,70834,69660
1,34,New Jersey,2,53,69347,69710,71111,70251
1,34,New Jersey,2,54,68133,68963,69273,70586
1,34,New Jersey,2,55,65599,67683,68499,68728
1,34,New Jersey,2,56,64161,65057,67196,67911
1,34,New Jersey,2,57,60646,63767,64532,66569
1,34,New Jersey,2,58,58220,60027,63265,63840
1,34,New Jersey,2,59,55553,57677,59426,62583
1,34,New Jersey,2,60,54252,55003,57062,58681
1,34,New Jersey,2,61,52998,53526,54263,56185
1,34,New Jersey,2,62,51329,52253,52815,53458
1,34,New Jersey,2,63,51450,50558,51535,52050
1,34,New Jersey,2,64,54650,50567,49858,50738
1,34,New Jersey,2,65,41098,53804,49595,48835
1,34,New Jersey,2,66,39708,40470,53017,48642
1,34,New Jersey,2,67,38544,39086,39854,52156
1,34,New Jersey,2,68,41216,37914,38397,39153
1,34,New Jersey,2,69,35969,40439,37066,37624
1,34,New Jersey,2,70,32322,35276,39671,36269
1,34,New Jersey,2,71,30954,31659,34554,38899
1,34,New Jersey,2,72,29342,30341,31058,33834
1,34,New Jersey,2,73,28717,28702,29675,30410
1,34,New Jersey,2,74,27055,28136,28154,29094
1,34,New Jersey,2,75,26204,26375,27440,27457
1,34,New Jersey,2,76,25591,25398,25596,26674
1,34,New Jersey,2,77,23779,24853,24690,24843
1,34,New Jersey,2,78,23846,23016,24039,23838
1,34,New Jersey,2,79,23887,23011,22231,23269
1,34,New Jersey,2,80,23426,22917,22125,21291
1,34,New Jersey,2,81,23181,22444,21905,21143
1,34,New Jersey,2,82,21661,22127,21458,20960
1,34,New Jersey,2,83,20785,20412,20785,20183
1,34,New Jersey,2,84,19665,19525,19160,19479
1,34,New Jersey,2,85,125595,128005,129654,130822
1,34,New Jersey,2,999,4532593,4547418,4563050,4574640
4,35,New Mexico,0,0,27857,27090,26972,26870
4,35,New Mexico,0,1,28407,28067,27332,27192
4,35,New Mexico,0,2,28540,28365,28043,27301
4,35,New Mexico,0,3,29753,28268,28129,27786
4,35,New Mexico,0,4,29489,29616,28032,27984
4,35,New Mexico,0,5,29266,29363,29312,27571
4,35,New Mexico,0,6,29118,29096,29227,29027
4,35,New Mexico,0,7,28789,28927,28806,28795
4,35,New Mexico,0,8,28452,28708,28742,28496
4,35,New Mexico,0,9,28553,28165,28509,28468
4,35,New Mexico,0,10,28746,28345,28003,28203
4,35,New Mexico,0,11,28935,28587,27987,27556
4,35,New Mexico,0,12,28617,28818,28314,27754
4,35,New Mexico,0,13,28254,28383,28600,28010
4,35,New Mexico,0,14,27750,28051,28021,28234
4,35,New Mexico,0,15,27894,27606,27870,27716
4,35,New Mexico,0,16,28695,27960,27463,27610
4,35,New Mexico,0,17,29410,28683,27732,27376
4,35,New Mexico,0,18,29709,28999,28199,27364
4,35,New Mexico,0,19,30277,29345,28566,27869
4,35,New Mexico,0,20,30381,30588,29472,28622
4,35,New Mexico,0,21,30216,30592,30740,29486
4,35,New Mexico,0,22,28235,30275,30440,30418
4,35,New Mexico,0,23,28031,28813,30661,30627
4,35,New Mexico,0,24,27388,27796,28404,29967
4,35,New Mexico,0,25,27514,27457,27673,28115
4,35,New Mexico,0,26,28020,27479,27284,27517
4,35,New Mexico,0,27,27308,27957,27457,27225
4,35,New Mexico,0,28,27743,27386,28049,27355
4,35,New Mexico,0,29,27766,27726,27358,27895
4,35,New Mexico,0,30,27106,27827,27554,27311
4,35,New Mexico,0,31,27666,27027,27722,27409
4,35,New Mexico,0,32,25601,27492,26809,27413
4,35,New Mexico,0,33,24770,25562,27446,26696
4,35,New Mexico,0,34,24552,24515,25320,27160
4,35,New Mexico,0,35,23998,24406,24409,25218
4,35,New Mexico,0,36,24279,23938,24320,24257
4,35,New Mexico,0,37,23429,24073,23696,23970
4,35,New Mexico,0,38,23667,23301,23922,23618
4,35,New Mexico,0,39,24445,23561,23092,23716
4,35,New Mexico,0,40,25474,24225,23476,22782
4,35,New Mexico,0,41,25896,25349,24118,23150
4,35,New Mexico,0,42,24846,25785,25101,23952
4,35,New Mexico,0,43,24052,24664,25475,24736
4,35,New Mexico,0,44,24304,23972,24455,25295
4,35,New Mexico,0,45,24723,24073,23779,24197
4,35,New Mexico,0,46,27032,24521,23917,23492
4,35,New Mexico,0,47,27608,26773,24309,23677
4,35,New Mexico,0,48,28454,27444,26551,24040
4,35,New Mexico,0,49,29326,28225,27189,26281
4,35,New Mexico,0,50,29884,29047,28011,26956
4,35,New Mexico,0,51,30277,29736,28877,27788
4,35,New Mexico,0,52,29085,29962,29438,28526
4,35,New Mexico,0,53,29114,28792,29674,29234
4,35,New Mexico,0,54,29161,28799,28505,29353
4,35,New Mexico,0,55,28739,28942,28627,28193
4,35,New Mexico,0,56,28627,28427,28591,28353
4,35,New Mexico,0,57,27894,28453,28193,28338
4,35,New Mexico,0,58,27376,27524,28201,27880
4,35,New Mexico,0,59,26453,27094,27146,27861
4,35,New Mexico,0,60,25964,26126,26753,26896
4,35,New Mexico,0,61,25804,25585,25813,26494
4,35,New Mexico,0,62,25053,25544,25328,25454
4,35,New Mexico,0,63,24784,24776,25265,25016
4,35,New Mexico,0,64,25262,24311,24364,24886
4,35,New Mexico,0,65,19155,24977,24062,24108
4,35,New Mexico,0,66,19061,18942,24719,23822
4,35,New Mexico,0,67,18394,18811,18678,24387
4,35,New Mexico,0,68,18456,18133,18491,18432
4,35,New Mexico,0,69,16336,18125,17792,18140
4,35,New Mexico,0,70,15127,16043,17775,17484
4,35,New Mexico,0,71,14427,14872,15724,17433
4,35,New Mexico,0,72,13773,14110,14559,15425
4,35,New Mexico,0,73,13051,13463,13746,14229
4,35,New Mexico,0,74,12111,12656,13098,13380
4,35,New Mexico,0,75,11545,11780,12300,12767
4,35,New Mexico,0,76,11220,11198,11473,11925
4,35,New Mexico,0,77,9877,10751,10777,11049
4,35,New Mexico,0,78,9449,9505,10352,10444
4,35,New Mexico,0,79,9181,8930,9044,9873
4,35,New Mexico,0,80,8643,8684,8538,8661
4,35,New Mexico,0,81,8308,8168,8249,8060
4,35,New Mexico,0,82,7337,7899,7702,7768
4,35,New Mexico,0,83,6810,6885,7399,7168
4,35,New Mexico,0,84,6043,6344,6336,6927
4,35,New Mexico,0,85,33455,34794,36109,37373
4,35,New Mexico,0,999,2065577,2071432,2073766,2072862
4,35,New Mexico,1,0,14002,13789,13703,13674
4,35,New Mexico,1,1,14501,14111,13932,13821
4,35,New Mexico,1,2,14490,14495,14114,13947
4,35,New Mexico,1,3,15295,14405,14348,13953
4,35,New Mexico,1,4,15128,15233,14284,14232
4,35,New Mexico,1,5,14922,15059,15064,13983
4,35,New Mexico,1,6,14829,14845,14966,14917
4,35,New Mexico,1,7,14473,14750,14705,14714
4,35,New Mexico,1,8,14405,14428,14673,14546
4,35,New Mexico,1,9,14542,14292,14362,14557
4,35,New Mexico,1,10,14555,14492,14217,14159
4,35,New Mexico,1,11,14698,14460,14320,13967
4,35,New Mexico,1,12,14546,14615,14334,14197
4,35,New Mexico,1,13,14390,14459,14520,14200
4,35,New Mexico,1,14,14099,14274,14258,14359
4,35,New Mexico,1,15,14110,14012,14225,14114
4,35,New Mexico,1,16,14707,14163,13979,14153
4,35,New Mexico,1,17,15053,14716,14060,13991
4,35,New Mexico,1,18,15318,14932,14524,13950
4,35,New Mexico,1,19,15610,15244,14694,14455
4,35,New Mexico,1,20,15591,15804,15363,14874
4,35,New Mexico,1,21,15414,15631,15803,15284
4,35,New Mexico,1,22,14077,15411,15355,15448
4,35,New Mexico,1,23,14214,14418,15710,15517
4,35,New Mexico,1,24,13986,14283,14371,15585
4,35,New Mexico,1,25,13899,14057,14227,14223
4,35,New Mexico,1,26,14124,13922,13985,14133
4,35,New Mexico,1,27,13788,14084,13919,13927
4,35,New Mexico,1,28,14115,13871,14193,13898
4,35,New Mexico,1,29,14044,14055,13870,14095
4,35,New Mexico,1,30,13589,14050,13996,13860
4,35,New Mexico,1,31,13942,13550,13999,13952
4,35,New Mexico,1,32,12841,13883,13486,13854
4,35,New Mexico,1,33,12415,12875,13925,13512
4,35,New Mexico,1,34,12297,12304,12747,13793
4,35,New Mexico,1,35,12000,12193,12212,12633
4,35,New Mexico,1,36,11980,11997,12168,12164
4,35,New Mexico,1,37,11566,11828,11902,11997
4,35,New Mexico,1,38,11607,11526,11815,11899
4,35,New Mexico,1,39,12139,11552,11473,11705
4,35,New Mexico,1,40,12636,12024,11492,11340
4,35,New Mexico,1,41,12824,12564,11912,11283
4,35,New Mexico,1,42,12267,12771,12507,11835
4,35,New Mexico,1,43,11824,12166,12571,12226
4,35,New Mexico,1,44,12020,11802,12072,12503
4,35,New Mexico,1,45,12134,11934,11712,11953
4,35,New Mexico,1,46,13284,11979,11843,11557
4,35,New Mexico,1,47,13513,13115,11875,11715
4,35,New Mexico,1,48,13979,13415,13002,11720
4,35,New Mexico,1,49,14523,13806,13242,12834
4,35,New Mexico,1,50,14575,14375,13696,13052
4,35,New Mexico,1,51,14703,14491,14285,13570
4,35,New Mexico,1,52,14107,14517,14340,14101
4,35,New Mexico,1,53,14101,13936,14371,14246
4,35,New Mexico,1,54,14173,13867,13729,14159
4,35,New Mexico,1,55,13752,14054,13785,13577
4,35,New Mexico,1,56,13855,13562,13864,13618
4,35,New Mexico,1,57,13394,13752,13395,13711
4,35,New Mexico,1,58,13020,13149,13598,13216
4,35,New Mexico,1,59,12539,12845,12951,13427
4,35,New Mexico,1,60,12362,12403,12660,12793
4,35,New Mexico,1,61,12555,12176,12177,12501
4,35,New Mexico,1,62,12163,12393,12002,12036
4,35,New Mexico,1,63,11949,12050,12221,11836
4,35,New Mexico,1,64,12099,11666,11809,11988
4,35,New Mexico,1,65,9192,11943,11532,11648
4,35,New Mexico,1,66,9083,9109,11792,11387
4,35,New Mexico,1,67,8684,8954,8965,11636
4,35,New Mexico,1,68,8900,8559,8773,8862
4,35,New Mexico,1,69,7731,8711,8333,8591
4,35,New Mexico,1,70,7189,7575,8506,8166
4,35,New Mexico,1,71,6783,7020,7399,8288
4,35,New Mexico,1,72,6448,6637,6815,7224
4,35,New Mexico,1,73,6057,6264,6435,6611
4,35,New Mexico,1,74,5675,5850,6087,6260
4,35,New Mexico,1,75,5372,5529,5652,5901
4,35,New Mexico,1,76,5120,5159,5341,5426
4,35,New Mexico,1,77,4531,4841,4940,5118
4,35,New Mexico,1,78,4295,4342,4612,4770
4,35,New Mexico,1,79,4063,4041,4119,4356
4,35,New Mexico,1,80,3844,3810,3854,3925
4,35,New Mexico,1,81,3647,3622,3576,3628
4,35,New Mexico,1,82,3203,3464,3409,3348
4,35,New Mexico,1,83,2865,2953,3197,3153
4,35,New Mexico,1,84,2561,2642,2695,2967
4,35,New Mexico,1,85,12075,12685,13311,13876
4,35,New Mexico,1,999,1016970,1020590,1022255,1022180
4,35,New Mexico,2,0,13855,13301,13269,13196
4,35,New Mexico,2,1,13906,13956,13400,13371
4,35,New Mexico,2,2,14050,13870,13929,13354
4,35,New Mexico,2,3,14458,13863,13781,13833
4,35,New Mexico,2,4,14361,14383,13748,13752
4,35,New Mexico,2,5,14344,14304,14248,13588
4,35,New Mexico,2,6,14289,14251,14261,14110
4,35,New Mexico,2,7,14316,14177,14101,14081
4,35,New Mexico,2,8,14047,14280,14069,13950
4,35,New Mexico,2,9,14011,13873,14147,13911
4,35,New Mexico,2,10,14191,13853,13786,14044
4,35,New Mexico,2,11,14237,14127,13667,13589
4,35,New Mexico,2,12,14071,14203,13980,13557
4,35,New Mexico,2,13,13864,13924,14080,13810
4,35,New Mexico,2,14,13651,13777,13763,13875
4,35,New Mexico,2,15,13784,13594,13645,13602
4,35,New Mexico,2,16,13988,13797,13484,13457
4,35,New Mexico,2,17,14357,13967,13672,13385
4,35,New Mexico,2,18,14391,14067,13675,13414
4,35,New Mexico,2,19,14667,14101,13872,13414
4,35,New Mexico,2,20,14790,14784,14109,13748
4,35,New Mexico,2,21,14802,14961,14937,14202
4,35,New Mexico,2,22,14158,14864,15085,14970
4,35,New Mexico,2,23,13817,14395,14951,15110
4,35,New Mexico,2,24,13402,13513,14033,14382
4,35,New Mexico,2,25,13615,13400,13446,13892
4,35,New Mexico,2,26,13896,13557,13299,13384
4,35,New Mexico,2,27,13520,13873,13538,13298
4,35,New Mexico,2,28,13628,13515,13856,13457
4,35,New Mexico,2,29,13722,13671,13488,13800
4,35,New Mexico,2,30,13517,13777,13558,13451
4,35,New Mexico,2,31,13724,13477,13723,13457
4,35,New Mexico,2,32,12760,13609,13323,13559
4,35,New Mexico,2,33,12355,12687,13521,13184
4,35,New Mexico,2,34,12255,12211,12573,13367
4,35,New Mexico,2,35,11998,12213,12197,12585
4,35,New Mexico,2,36,12299,11941,12152,12093
4,35,New Mexico,2,37,11863,12245,11794,11973
4,35,New Mexico,2,38,12060,11775,12107,11719
4,35,New Mexico,2,39,12306,12009,11619,12011
4,35,New Mexico,2,40,12838,12201,11984,11442
4,35,New Mexico,2,41,13072,12785,12206,11867
4,35,New Mexico,2,42,12579,13014,12594,12117
4,35,New Mexico,2,43,12228,12498,12904,12510
4,35,New Mexico,2,44,12284,12170,12383,12792
4,35,New Mexico,2,45,12589,12139,12067,12244
4,35,New Mexico,2,46,13748,12542,12074,11935
4,35,New Mexico,2,47,14095,13658,12434,11962
4,35,New Mexico,2,48,14475,14029,13549,12320
4,35,New Mexico,2,49,14803,14419,13947,13447
4,35,New Mexico,2,50,15309,14672,14315,13904
4,35,New Mexico,2,51,15574,15245,14592,14218
4,35,New Mexico,2,52,14978,15445,15098,14425
4,35,New Mexico,2,53,15013,14856,15303,14988
4,35,New Mexico,2,54,14988,14932,14776,15194
4,35,New Mexico,2,55,14987,14888,14842,14616
4,35,New Mexico,2,56,14772,14865,14727,14735
4,35,New Mexico,2,57,14500,14701,14798,14627
4,35,New Mexico,2,58,14356,14375,14603,14664
4,35,New Mexico,2,59,13914,14249,14195,14434
4,35,New Mexico,2,60,13602,13723,14093,14103
4,35,New Mexico,2,61,13249,13409,13636,13993
4,35,New Mexico,2,62,12890,13151,13326,13418
4,35,New Mexico,2,63,12835,12726,13044,13180
4,35,New Mexico,2,64,13163,12645,12555,12898
4,35,New Mexico,2,65,9963,13034,12530,12460
4,35,New Mexico,2,66,9978,9833,12927,12435
4,35,New Mexico,2,67,9710,9857,9713,12751
4,35,New Mexico,2,68,9556,9574,9718,9570
4,35,New Mexico,2,69,8605,9414,9459,9549
4,35,New Mexico,2,70,7938,8468,9269,9318
4,35,New Mexico,2,71,7644,7852,8325,9145
4,35,New Mexico,2,72,7325,7473,7744,8201
4,35,New Mexico,2,73,6994,7199,7311,7618
4,35,New Mexico,2,74,6436,6806,7011,7120
4,35,New Mexico,2,75,6173,6251,6648,6866
4,35,New Mexico,2,76,6100,6039,6132,6499
4,35,New Mexico,2,77,5346,5910,5837,5931
4,35,New Mexico,2,78,5154,5163,5740,5674
4,35,New Mexico,2,79,5118,4889,4925,5517
4,35,New Mexico,2,80,4799,4874,4684,4736
4,35,New Mexico,2,81,4661,4546,4673,4432
4,35,New Mexico,2,82,4134,4435,4293,4420
4,35,New Mexico,2,83,3945,3932,4202,4015
4,35,New Mexico,2,84,3482,3702,3641,3960
4,35,New Mexico,2,85,21380,22109,22798,23497
4,35,New Mexico,2,999,1048607,1050842,1051511,1050682
1,36,New York,0,0,242486,239032,239724,239804
1,36,New York,0,1,233401,241622,237990,238674
1,36,New York,0,2,227795,232449,240620,236580
1,36,New York,0,3,232954,227169,231652,239574
1,36,New York,0,4,232209,231878,226049,229959
1,36,New York,0,5,229900,231227,230627,224161
1,36,New York,0,6,230705,229324,230466,229386
1,36,New York,0,7,232360,230264,228948,229297
1,36,New York,0,8,232171,232379,229928,228161
1,36,New York,0,9,231466,231916,232110,229158
1,36,New York,0,10,236190,231597,231966,231483
1,36,New York,0,11,241209,236305,231795,231546
1,36,New York,0,12,238421,241409,236620,231472
1,36,New York,0,13,240421,239078,242166,236825
1,36,New York,0,14,243886,240989,239775,242279
1,36,New York,0,15,249195,244694,242078,240576
1,36,New York,0,16,257973,250294,246189,242974
1,36,New York,0,17,265566,259422,252087,246995
1,36,New York,0,18,281828,277349,271704,264080
1,36,New York,0,19,278522,277134,273181,267138
1,36,New York,0,20,290336,280238,280721,275985
1,36,New York,0,21,293823,289791,280749,280724
1,36,New York,0,22,281333,292945,289969,279483
1,36,New York,0,23,281231,285466,297674,294078
1,36,New York,0,24,282176,287760,293067,304970
1,36,New York,0,25,285709,286772,293200,297674
1,36,New York,0,26,289020,288768,289996,295943
1,36,New York,0,27,276147,291017,290785,291217
1,36,New York,0,28,277687,276841,292289,290449
1,36,New York,0,29,275550,278040,277349,291785
1,36,New York,0,30,269791,275381,278209,276351
1,36,New York,0,31,279039,268828,275247,277091
1,36,New York,0,32,259474,278264,268035,274014
1,36,New York,0,33,252773,258173,277535,265920
1,36,New York,0,34,249544,251756,257451,276159
1,36,New York,0,35,241121,248937,251122,255975
1,36,New York,0,36,250065,239955,248089,249349
1,36,New York,0,37,237240,249453,238874,246657
1,36,New York,0,38,238490,236679,248733,237549
1,36,New York,0,39,250001,238328,236817,248225
1,36,New York,0,40,268341,249388,237894,236152
1,36,New York,0,41,280576,267382,248563,236953
1,36,New York,0,42,266372,279992,267019,247848
1,36,New York,0,43,263859,265851,279481,265867
1,36,New York,0,44,265373,263460,265490,278601
1,36,New York,0,45,274051,264801,263099,264583
1,36,New York,0,46,291189,273038,263973,261805
1,36,New York,0,47,292927,290319,272497,263165
1,36,New York,0,48,290404,291850,289471,271234
1,36,New York,0,49,286558,289273,291040,288126
1,36,New York,0,50,290679,285354,288398,289596
1,36,New York,0,51,298926,289232,284516,286942
1,36,New York,0,52,286211,297223,287646,282660
1,36,New York,0,53,283186,284426,295706,285640
1,36,New York,0,54,278709,281295,283063,293617
1,36,New York,0,55,269014,276595,279246,280823
1,36,New York,0,56,268331,266708,274585,276827
1,36,New York,0,57,253638,265910,264419,271857
1,36,New York,0,58,244153,251375,263719,261943
1,36,New York,0,59,235902,241581,248826,260980
1,36,New York,0,60,231002,233034,239117,245918
1,36,New York,0,61,228946,227789,230317,235915
1,36,New York,0,62,219956,225309,224485,226455
1,36,New York,0,63,216538,216447,222002,220662
1,36,New York,0,64,224433,212521,213054,218098
1,36,New York,0,65,168957,219899,207908,208204
1,36,New York,0,66,165419,165211,215534,202733
1,36,New York,0,67,158170,161903,161504,210558
1,36,New York,0,68,164360,154416,158173,157351
1,36,New York,0,69,143657,160484,150542,154056
1,36,New York,0,70,131101,140354,156575,146440
1,36,New York,0,71,126838,127701,136865,152586
1,36,New York,0,72,119314,123430,124210,133078
1,36,New York,0,73,116275,116061,120099,120644
1,36,New York,0,74,108232,112755,112646,116247
1,36,New York,0,75,103871,104669,109196,108761
1,36,New York,0,76,100701,100147,101194,105354
1,36,New York,0,77,91957,97150,96699,97554
1,36,New York,0,78,90315,88216,93424,92681
1,36,New York,0,79,87314,86242,84458,89207
1,36,New York,0,80,85263,83142,82181,80299
1,36,New York,0,81,84218,80854,79020,78011
1,36,New York,0,82,77545,79502,76329,74429
1,36,New York,0,83,74199,72600,74590,71279
1,36,New York,0,84,68810,69140,67656,69440
1,36,New York,0,85,402939,413492,422983,429182
1,36,New York,0,999,19497937,19576444,19670998,19720081
1,36,New York,1,0,124051,121993,122470,122428
1,36,New York,1,1,119260,123546,121393,121867
1,36,New York,1,2,116611,118910,123178,120825
1,36,New York,1,3,118954,116305,118344,122499
1,36,New York,1,4,118901,118422,115615,117509
1,36,New York,1,5,117561,118229,117736,114601
1,36,New York,1,6,118010,117231,117976,117196
1,36,New York,1,7,118898,117892,117097,117414
1,36,New York,1,8,118623,118770,117718,116647
1,36,New York,1,9,117946,118621,118681,117422
1,36,New York,1,10,120527,117940,118628,118423
1,36,New York,1,11,123467,120652,118222,118504
1,36,New York,1,12,121955,123613,120791,117984
1,36,New York,1,13,122756,122322,124065,120948
1,36,New York,1,14,124414,123034,122610,124106
1,36,New York,1,15,127440,124759,123598,122963
1,36,New York,1,16,131661,127951,125458,124086
1,36,New York,1,17,135940,132408,128794,125933
1,36,New York,1,18,144150,141092,137767,134017
1,36,New York,1,19,141723,140970,138267,134825
1,36,New York,1,20,147584,142126,142372,139297
1,36,New York,1,21,148604,146240,141474,141149
1,36,New York,1,22,141630,147289,145138,139557
1,36,New York,1,23,140715,143000,148726,146478
1,36,New York,1,24,139997,143773,146335,152216
1,36,New York,1,25,142042,142136,146412,148504
1,36,New York,1,26,142675,143451,143765,147791
1,36,New York,1,27,135919,143769,144736,144698
1,36,New York,1,28,136507,136455,144508,144888
1,36,New York,1,29,135250,136869,136867,144551
1,36,New York,1,30,132453,135360,136924,136686
1,36,New York,1,31,137597,132158,135603,136675
1,36,New York,1,32,127688,137306,132144,135288
1,36,New York,1,33,124532,127050,136974,131121
1,36,New York,1,34,122210,124076,126630,136327
1,36,New York,1,35,118282,121973,123847,125882
1,36,New York,1,36,123181,117714,121456,122939
1,36,New York,1,37,116104,122864,117124,120573
1,36,New York,1,38,116125,115823,122654,116488
1,36,New York,1,39,121960,116143,115940,122559
1,36,New York,1,40,130667,121681,115986,115694
1,36,New York,1,41,138116,130152,121226,115493
1,36,New York,1,42,130305,137796,129852,120688
1,36,New York,1,43,128767,130233,137601,129339
1,36,New York,1,44,129015,128551,130107,137172
1,36,New York,1,45,133373,128697,128369,129551
1,36,New York,1,46,142355,132939,128250,127689
1,36,New York,1,47,142426,141997,132738,127965
1,36,New York,1,48,141012,141937,141520,132110
1,36,New York,1,49,138996,140476,141398,140751
1,36,New York,1,50,140629,138346,140005,140634
1,36,New York,1,51,145274,139760,137788,139141
1,36,New York,1,52,138833,144338,138942,136851
1,36,New York,1,53,137137,137796,143372,137777
1,36,New York,1,54,134325,136142,137182,142249
1,36,New York,1,55,129533,133227,135059,135971
1,36,New York,1,56,129137,128181,132028,133684
1,36,New York,1,57,121353,127837,126866,130542
1,36,New York,1,58,116654,120221,126709,125609
1,36,New York,1,59,112561,115227,118806,125199
1,36,New York,1,60,109367,111008,113775,117128
1,36,New York,1,61,107993,107581,109455,111943
1,36,New York,1,62,103137,106107,105781,107329
